Country,Commodity,Year,Variable,Value,Region
Lithuania,wine,2019,Yield,,Northern Europe
Lithuania,wine,2020,Yield,,Northern Europe
Lithuania,wine,2021,Yield,,Northern Europe
Lithuania,wine,2022,Yield,,Northern Europe
Luxembourg,apples,2015,Yield,9.307692307692308,Western Europe
Luxembourg,apples,2016,Yield,5.807692307692308,Western Europe
Luxembourg,apples,2017,Yield,3.629629629629629,Western Europe
Luxembourg,apples,2018,Yield,7.703703703703703,Western Europe
Luxembourg,apples,2019,Yield,7.148148148148147,Western Europe
Luxembourg,apples,2020,Yield,17.25,Western Europe
Luxembourg,apples,2021,Yield,10.1,Western Europe
Luxembourg,apples,2022,Yield,13.8,Western Europe
Luxembourg,apples,2023,Yield,9.9,Western Europe
Luxembourg,barley,2015,Yield,5.748704663212436,Western Europe
Luxembourg,barley,2016,Yield,4.928985507246377,Western Europe
Luxembourg,barley,2017,Yield,5.303490136570562,Western Europe
Luxembourg,barley,2018,Yield,5.767054908485856,Western Europe
Luxembourg,barley,2019,Yield,5.8349834983498345,Western Europe
Luxembourg,barley,2020,Yield,5.399334442595674,Western Europe
Luxembourg,barley,2021,Yield,5.43502824858757,Western Europe
Luxembourg,barley,2022,Yield,6.013114754098361,Western Europe
Luxembourg,barley,2023,Yield,5.284722222222222,Western Europe
Luxembourg,barley,2024,Yield,5.543086867490228,Western Europe
Luxembourg,oats,2015,Yield,4.941176470588236,Western Europe
Luxembourg,oats,2016,Yield,4.853211009174312,Western Europe
Luxembourg,oats,2017,Yield,4.519083969465648,Western Europe
Luxembourg,oats,2018,Yield,5.629032258064517,Western Europe
Luxembourg,oats,2019,Yield,5.007142857142857,Western Europe
Luxembourg,oats,2020,Yield,4.9937106918239,Western Europe
Luxembourg,oats,2021,Yield,4.236024844720497,Western Europe
Luxembourg,oats,2022,Yield,4.8381502890173405,Western Europe
Luxembourg,oats,2023,Yield,3.4925373134328352,Western Europe
Luxembourg,oats,2024,Yield,4.26978382748041,Western Europe
Luxembourg,soy,2015,Yield,,Western Europe
Luxembourg,soy,2016,Yield,,Western Europe
Luxembourg,soy,2017,Yield,,Western Europe
Luxembourg,soy,2018,Yield,,Western Europe
Luxembourg,soy,2019,Yield,,Western Europe
Luxembourg,soy,2020,Yield,3.0,Western Europe
Luxembourg,soy,2021,Yield,2.0,Western Europe
Luxembourg,soy,2022,Yield,2.0,Western Europe
Luxembourg,soy,2023,Yield,1.6666666666666667,Western Europe
Luxembourg,soy,2024,Yield,,Western Europe
Luxembourg,sunflower,2015,Yield,,Western Europe
Luxembourg,sunflower,2016,Yield,,Western Europe
Luxembourg,sunflower,2017,Yield,,Western Europe
Luxembourg,sunflower,2018,Yield,,Western Europe
Luxembourg,sunflower,2019,Yield,,Western Europe
Luxembourg,sunflower,2020,Yield,1.5454545454545456,Western Europe
Luxembourg,sunflower,2021,Yield,2.214285714285714,Western Europe
Luxembourg,sunflower,2022,Yield,1.8235294117647056,Western Europe
Luxembourg,sunflower,2023,Yield,1.517241379310345,Western Europe
Luxembourg,sunflower,2024,Yield,1.6562788124654304,Western Europe
Luxembourg,wine,2015,Yield,,Western Europe
Luxembourg,wine,2016,Yield,,Western Europe
Luxembourg,wine,2017,Yield,,Western Europe
Luxembourg,wine,2018,Yield,,Western Europe
Luxembourg,wine,2019,Yield,,Western Europe
Luxembourg,wine,2020,Yield,,Western Europe
Luxembourg,wine,2021,Yield,,Western Europe
Luxembourg,wine,2022,Yield,,Western Europe
Luxembourg,wine,2023,Yield,,Western Europe
Malta,apples,2015,Yield,,Southern Europe
Malta,apples,2016,Yield,,Southern Europe
Malta,apples,2017,Yield,,Southern Europe
Malta,apples,2018,Yield,,Southern Europe
Malta,apples,2019,Yield,,Southern Europe
Malta,apples,2020,Yield,,Southern Europe
Malta,apples,2021,Yield,,Southern Europe
Malta,apples,2022,Yield,,Southern Europe
Malta,barley,2015,Yield,,Southern Europe
Malta,barley,2016,Yield,,Southern Europe
Malta,barley,2017,Yield,,Southern Europe
Malta,barley,2018,Yield,,Southern Europe
Malta,barley,2019,Yield,,Southern Europe
Malta,barley,2020,Yield,,Southern Europe
Malta,barley,2021,Yield,,Southern Europe
Malta,barley,2022,Yield,,Southern Europe
Malta,barley,2023,Yield,,Southern Europe
Malta,barley,2024,Yield,,Southern Europe
Malta,oats,2015,Yield,,Southern Europe
Malta,oats,2016,Yield,,Southern Europe
Malta,oats,2017,Yield,,Southern Europe
Malta,oats,2018,Yield,,Southern Europe
Malta,oats,2019,Yield,,Southern Europe
Malta,oats,2020,Yield,,Southern Europe
Malta,oats,2021,Yield,,Southern Europe
Malta,oats,2022,Yield,,Southern Europe
Malta,oats,2023,Yield,,Southern Europe
Malta,oats,2024,Yield,,Southern Europe
Malta,soy,2015,Yield,,Southern Europe
Malta,soy,2016,Yield,,Southern Europe
Malta,soy,2017,Yield,,Southern Europe
Malta,soy,2018,Yield,,Southern Europe
Malta,soy,2019,Yield,,Southern Europe
Malta,soy,2020,Yield,,Southern Europe
Malta,soy,2021,Yield,,Southern Europe
Malta,soy,2022,Yield,,Southern Europe
Malta,soy,2023,Yield,,Southern Europe
Malta,soy,2024,Yield,,Southern Europe
Malta,sunflower,2015,Yield,,Southern Europe
Malta,sunflower,2016,Yield,,Southern Europe
Malta,sunflower,2017,Yield,,Southern Europe
Malta,sunflower,2018,Yield,,Southern Europe
Malta,sunflower,2019,Yield,,Southern Europe
Malta,sunflower,2020,Yield,,Southern Europe
Malta,sunflower,2021,Yield,,Southern Europe
Malta,sunflower,2022,Yield,,Southern Europe
Malta,sunflower,2023,Yield,,Southern Europe
Malta,sunflower,2024,Yield,,Southern Europe
Malta,wine,2015,Yield,,Southern Europe
Malta,wine,2016,Yield,,Southern Europe
Malta,wine,2017,Yield,,Southern Europe
Malta,wine,2018,Yield,,Southern Europe
Malta,wine,2019,Yield,,Southern Europe
Malta,wine,2020,Yield,,Southern Europe
Malta,wine,2021,Yield,,Southern Europe
Malta,wine,2022,Yield,,Southern Europe
Netherlands,apples,2015,Yield,44.19736842105263,Western Europe
Netherlands,apples,2016,Yield,43.47945205479452,Western Europe
Netherlands,apples,2017,Yield,32.42857142857143,Western Europe
Netherlands,apples,2018,Yield,40.77272727272728,Western Europe
Netherlands,apples,2019,Yield,42.52336448598131,Western Europe
Netherlands,apples,2020,Yield,35.483870967741936,Western Europe
Netherlands,apples,2021,Yield,41.03852596314909,Western Europe
Netherlands,apples,2022,Yield,40.0,Western Europe
Netherlands,apples,2023,Yield,36.0,Western Europe
Netherlands,barley,2015,Yield,6.908869247180737,Western Europe
Netherlands,barley,2016,Yield,6.861167586407203,Western Europe
Netherlands,barley,2017,Yield,6.874831763122477,Western Europe
Netherlands,barley,2018,Yield,6.861311839911061,Western Europe
Netherlands,barley,2019,Yield,7.282719377058999,Western Europe
Netherlands,barley,2020,Yield,6.44137571651902,Western Europe
Netherlands,barley,2021,Yield,6.70711156049882,Western Europe
Netherlands,barley,2022,Yield,7.799175824175824,Western Europe
Netherlands,barley,2023,Yield,6.579111236909142,Western Europe
Netherlands,barley,2024,Yield,6.521607142857143,Western Europe
Netherlands,oats,2015,Yield,5.254901960784313,Western Europe
Netherlands,oats,2016,Yield,4.783783783783784,Western Europe
Netherlands,oats,2017,Yield,4.609589041095891,Western Europe
Netherlands,oats,2018,Yield,4.9007092198581566,Western Europe
Netherlands,oats,2019,Yield,5.881118881118882,Western Europe
Netherlands,oats,2020,Yield,4.904458598726115,Western Europe
Netherlands,oats,2021,Yield,5.376811594202899,Western Europe
Netherlands,oats,2022,Yield,5.78,Western Europe
Netherlands,oats,2023,Yield,3.9221556886227535,Western Europe
Netherlands,oats,2024,Yield,5.001527705431332,Western Europe
Netherlands,soy,2015,Yield,,Western Europe
Netherlands,soy,2016,Yield,,Western Europe
Netherlands,soy,2017,Yield,,Western Europe
Netherlands,soy,2018,Yield,,Western Europe
Netherlands,soy,2019,Yield,,Western Europe
Netherlands,soy,2020,Yield,,Western Europe
Netherlands,soy,2021,Yield,,Western Europe
Netherlands,soy,2022,Yield,,Western Europe
Netherlands,soy,2023,Yield,,Western Europe
Netherlands,soy,2024,Yield,,Western Europe
Netherlands,sunflower,2015,Yield,,Western Europe
Netherlands,sunflower,2016,Yield,,Western Europe
Netherlands,sunflower,2017,Yield,,Western Europe
Netherlands,sunflower,2018,Yield,,Western Europe
Netherlands,sunflower,2019,Yield,,Western Europe
Netherlands,sunflower,2020,Yield,,Western Europe
Netherlands,sunflower,2021,Yield,,Western Europe
Netherlands,sunflower,2022,Yield,,Western Europe
Netherlands,sunflower,2023,Yield,,Western Europe
Netherlands,sunflower,2024,Yield,,Western Europe
Netherlands,wine,2015,Yield,,Western Europe
Netherlands,wine,2016,Yield,,Western Europe
Netherlands,wine,2017,Yield,,Western Europe
Netherlands,wine,2018,Yield,,Western Europe
Netherlands,wine,2019,Yield,,Western Europe
Netherlands,wine,2020,Yield,,Western Europe
Netherlands,wine,2021,Yield,,Western Europe
Netherlands,wine,2022,Yield,,Western Europe
Poland,apples,2015,Yield,17.565410199556542,Central Europe
Poland,apples,2016,Yield,20.340124153498877,Central Europe
Poland,apples,2017,Yield,13.844003402324924,Central Europe
Poland,apples,2018,Yield,22.80228050171037,Central Europe
Poland,apples,2019,Yield,17.493469619534356,Central Europe
Poland,apples,2020,Yield,21.036686390532545,Central Europe
Poland,apples,2021,Yield,25.122915379864114,Central Europe
Poland,apples,2022,Yield,28.07570770243581,Central Europe
Poland,apples,2023,Yield,25.95133333333333,Central Europe
Poland,barley,2015,Yield,3.527582509233885,Central Europe
Poland,barley,2016,Yield,3.759450246908185,Central Europe
Poland,barley,2017,Yield,3.976797827614045,Central Europe
Poland,barley,2018,Yield,3.124059688031648,Central Europe
Poland,barley,2019,Yield,3.459842713449333,Central Europe
Poland,barley,2020,Yield,4.442170634333875,Central Europe
Poland,barley,2021,Yield,4.184575065518532,Central Europe
Poland,barley,2022,Yield,4.434562918465678,Central Europe
Poland,barley,2023,Yield,4.4862936479745485,Central Europe
Poland,barley,2024,Yield,4.394202770669725,Central Europe
Poland,oats,2015,Yield,2.647275884523551,Central Europe
Poland,oats,2016,Yield,2.874285714285714,Central Europe
Poland,oats,2017,Yield,2.98145509323345,Central Europe
Poland,oats,2018,Yield,2.345138972688146,Central Europe
Poland,oats,2019,Yield,2.487406659939455,Central Europe
Poland,oats,2020,Yield,3.314122062018566,Central Europe
Poland,oats,2021,Yield,3.1397015604558125,Central Europe
Poland,oats,2022,Yield,3.2798378621828554,Central Europe
Poland,oats,2023,Yield,3.0781008258152665,Central Europe
Poland,oats,2024,Yield,3.2439559182428312,Central Europe
Poland,soy,2015,Yield,1.4193548387096775,Central Europe
Poland,soy,2016,Yield,1.9342105263157892,Central Europe
Poland,soy,2017,Yield,2.1757770632368705,Central Europe
Poland,soy,2018,Yield,1.8844036697247704,Central Europe
Poland,soy,2019,Yield,1.9393939393939397,Central Europe
Poland,soy,2020,Yield,2.046692607003891,Central Europe
Poland,soy,2021,Yield,2.2508143322475567,Central Europe
Poland,soy,2022,Yield,2.359869138495093,Central Europe
Poland,soy,2023,Yield,2.5799112097669257,Central Europe
Poland,soy,2024,Yield,2.39,Central Europe
Poland,sunflower,2015,Yield,1.6923076923076923,Central Europe
Poland,sunflower,2016,Yield,1.75,Central Europe
Poland,sunflower,2017,Yield,1.92283950617284,Central Europe
Poland,sunflower,2018,Yield,1.7037037037037035,Central Europe
Poland,sunflower,2019,Yield,2.055,Central Europe
Poland,sunflower,2020,Yield,2.0966887417218545,Central Europe
Poland,sunflower,2021,Yield,2.37883008356546,Central Europe
Poland,sunflower,2022,Yield,2.39770200148258,Central Europe
Poland,sunflower,2023,Yield,2.362960062646829,Central Europe
Poland,sunflower,2024,Yield,2.46,Central Europe
Poland,wine,2015,Yield,,Central Europe
Poland,wine,2016,Yield,,Central Europe
Poland,wine,2017,Yield,,Central Europe
Poland,wine,2018,Yield,,Central Europe
Poland,wine,2019,Yield,,Central Europe
Poland,wine,2020,Yield,,Central Europe
Poland,wine,2021,Yield,,Central Europe
Poland,wine,2022,Yield,,Central Europe
Portugal,apples,2015,Yield,23.197002141327623,Southern Europe
Portugal,apples,2016,Yield,17.960451977401128,Southern Europe
Portugal,apples,2017,Yield,23.781227436823105,Southern Europe
Portugal,apples,2018,Yield,19.39456282145481,Southern Europe
Portugal,apples,2019,Yield,25.905660377358487,Southern Europe
Portugal,apples,2020,Yield,19.9916142557652,Southern Europe
Portugal,apples,2021,Yield,26.453304597701152,Southern Europe
Portugal,apples,2022,Yield,21.208302986161687,Southern Europe
Portugal,apples,2023,Yield,22.260742898761837,Southern Europe
Portugal,barley,2015,Yield,2.0973075106282475,Southern Europe
Portugal,barley,2016,Yield,2.260911736178467,Southern Europe
Portugal,barley,2017,Yield,2.3818965517241377,Southern Europe
Portugal,barley,2018,Yield,2.9342425718460787,Southern Europe
Portugal,barley,2019,Yield,3.1554238833181403,Southern Europe
Portugal,barley,2020,Yield,3.147739221871714,Southern Europe
Portugal,barley,2021,Yield,2.9009661835748792,Southern Europe
Portugal,barley,2022,Yield,2.249790444258173,Southern Europe
Portugal,barley,2023,Yield,1.562181818181818,Southern Europe
Portugal,barley,2024,Yield,3.693659281894576,Southern Europe
Portugal,oats,2015,Yield,1.2115289460663037,Southern Europe
Portugal,oats,2016,Yield,1.5510492808299932,Southern Europe
Portugal,oats,2017,Yield,1.294018058690745,Southern Europe
Portugal,oats,2018,Yield,1.4942405571926063,Southern Europe
Portugal,oats,2019,Yield,1.3616730453799892,Southern Europe
Portugal,oats,2020,Yield,1.260799570700295,Southern Europe
Portugal,oats,2021,Yield,1.213261077462544,Southern Europe
Portugal,oats,2022,Yield,0.9195302305350151,Southern Europe
Portugal,oats,2023,Yield,0.6096153846153846,Southern Europe
Portugal,oats,2024,Yield,1.1219056515646897,Southern Europe
Portugal,soy,2015,Yield,,Southern Europe
Portugal,soy,2016,Yield,,Southern Europe
Portugal,soy,2017,Yield,,Southern Europe
Portugal,soy,2018,Yield,,Southern Europe
Portugal,soy,2019,Yield,,Southern Europe
Portugal,soy,2020,Yield,,Southern Europe
Portugal,soy,2021,Yield,,Southern Europe
Portugal,soy,2022,Yield,,Southern Europe
Portugal,soy,2023,Yield,,Southern Europe
Portugal,soy,2024,Yield,,Southern Europe
Portugal,sunflower,2015,Yield,1.2413447064726542,Southern Europe
Portugal,sunflower,2016,Yield,1.4409665019220208,Southern Europe
Portugal,sunflower,2017,Yield,1.5460624071322435,Southern Europe
Portugal,sunflower,2018,Yield,1.78609062170706,Southern Europe
Portugal,sunflower,2019,Yield,1.6352459016393444,Southern Europe
Portugal,sunflower,2020,Yield,1.5927672955974843,Southern Europe
Portugal,sunflower,2021,Yield,1.78175313059034,Southern Europe
Portugal,sunflower,2022,Yield,1.6584093872229466,Southern Europe
Portugal,sunflower,2023,Yield,1.6952380952380952,Southern Europe
Portugal,sunflower,2024,Yield,1.8887961004801077,Southern Europe
Portugal,wine,2015,Yield,33.04409428931059,Southern Europe
Portugal,wine,2016,Yield,29.73224276668242,Southern Europe
Portugal,wine,2017,Yield,33.266660898709624,Southern Europe
Portugal,wine,2018,Yield,30.476764991049123,Southern Europe
Portugal,wine,2019,Yield,32.25927053313364,Southern Europe
Portugal,wine,2020,Yield,31.69512328544984,Southern Europe
Portugal,wine,2021,Yield,36.38600847664341,Southern Europe
Portugal,wine,2022,Yield,33.77703091489251,Southern Europe
Portugal,wine,2023,Yield,39.57535484586382,Southern Europe
Romania,apples,2015,Yield,8.329813886900501,South Eastern Europe
Romania,apples,2016,Yield,8.2279848730416,South Eastern Europe
Romania,apples,2017,Yield,6.107374100719424,South Eastern Europe
Romania,apples,2018,Yield,11.768075639599555,South Eastern Europe
Romania,apples,2019,Yield,9.34205536594615,South Eastern Europe
Romania,apples,2020,Yield,10.26881925869316,South Eastern Europe
Romania,apples,2021,Yield,11.031215161649945,South Eastern Europe
Romania,apples,2022,Yield,10.049565378213426,South Eastern Europe
Romania,apples,2023,Yield,9.636545091634911,South Eastern Europe
Romania,barley,2015,Yield,3.46130762354744,South Eastern Europe
Romania,barley,2016,Yield,3.773401162790698,South Eastern Europe
Romania,barley,2017,Yield,4.186317129934572,South Eastern Europe
Romania,barley,2018,Yield,4.417260920897284,South Eastern Europe
Romania,barley,2019,Yield,4.187997059413219,South Eastern Europe
Romania,barley,2020,Yield,2.581587402144893,South Eastern Europe
Romania,barley,2021,Yield,4.408264536371525,South Eastern Europe
Romania,barley,2022,Yield,4.006690926165043,South Eastern Europe
Romania,barley,2023,Yield,4.611139875736817,South Eastern Europe
Romania,barley,2024,Yield,4.609144023651978,South Eastern Europe
Romania,oats,2015,Yield,1.9986215610820743,South Eastern Europe
Romania,oats,2016,Yield,2.238685060170238,South Eastern Europe
Romania,oats,2017,Yield,2.460183397683398,South Eastern Europe
Romania,oats,2018,Yield,2.376269507059698,South Eastern Europe
Romania,oats,2019,Yield,2.2431292263788074,South Eastern Europe
Romania,oats,2020,Yield,1.9405960134201696,South Eastern Europe
Romania,oats,2021,Yield,2.411514594346128,South Eastern Europe
Romania,oats,2022,Yield,2.187380497131931,South Eastern Europe
Romania,oats,2023,Yield,2.405691056910569,South Eastern Europe
Romania,oats,2024,Yield,2.362740076824584,South Eastern Europe
Romania,soy,2015,Yield,2.0447877652933832,South Eastern Europe
Romania,soy,2016,Yield,2.069458631256384,South Eastern Europe
Romania,soy,2017,Yield,2.382826692503331,South Eastern Europe
Romania,soy,2018,Yield,2.7482587651989143,South Eastern Europe
Romania,soy,2019,Yield,2.630034777110338,South Eastern Europe
Romania,soy,2020,Yield,1.906986382474837,South Eastern Europe
Romania,soy,2021,Yield,2.489363226129933,South Eastern Europe
Romania,soy,2022,Yield,1.7985277880014725,South Eastern Europe
Romania,soy,2023,Yield,2.1364218616567032,South Eastern Europe
Romania,soy,2024,Yield,1.83,South Eastern Europe
Romania,sunflower,2015,Yield,1.7654147677280951,South Eastern Europe
Romania,sunflower,2016,Yield,1.9545113577349928,South Eastern Europe
Romania,sunflower,2017,Yield,2.917349412071072,South Eastern Europe
Romania,sunflower,2018,Yield,3.0414304014935603,South Eastern Europe
Romania,sunflower,2019,Yield,2.7825290403056053,South Eastern Europe
Romania,sunflower,2020,Yield,1.8575391130866965,South Eastern Europe
Romania,sunflower,2021,Yield,2.5299209936296667,South Eastern Europe
Romania,sunflower,2022,Yield,1.9268524701125984,South Eastern Europe
Romania,sunflower,2023,Yield,1.861682689217604,South Eastern Europe
Romania,sunflower,2024,Yield,1.74,South Eastern Europe
Romania,wine,2015,Yield,20.515788478625,South Eastern Europe
Romania,wine,2016,Yield,18.10035040386925,South Eastern Europe
Romania,wine,2017,Yield,23.657067861996403,South Eastern Europe
Romania,wine,2018,Yield,28.28421386954045,South Eastern Europe
Romania,wine,2019,Yield,21.344649904134005,South Eastern Europe
Romania,wine,2020,Yield,21.926087605386154,South Eastern Europe
Romania,wine,2021,Yield,26.593029461128356,South Eastern Europe
Romania,wine,2022,Yield,21.67683338705945,South Eastern Europe
Romania,wine,2023,Yield,26.34321990933941,South Eastern Europe
Slovakia,apples,2015,Yield,19.432773109243698,Central Europe
Slovakia,apples,2016,Yield,8.969696969696969,Central Europe
Slovakia,apples,2017,Yield,14.899082568807335,Central Europe
Slovakia,apples,2018,Yield,20.52803738317757,Central Europe
Slovakia,apples,2019,Yield,17.082524271844658,Central Europe
Slovakia,apples,2020,Yield,15.794444444444444,Central Europe
Slovakia,apples,2021,Yield,18.04268292682927,Central Europe
Slovakia,apples,2022,Yield,20.175324675324678,Central Europe
Slovakia,apples,2023,Yield,17.142857142857142,Central Europe
Slovakia,barley,2015,Yield,4.776071428571428,Central Europe
Slovakia,barley,2016,Yield,5.042698179936168,Central Europe
Slovakia,barley,2017,Yield,4.531621374553311,Central Europe
Slovakia,barley,2018,Yield,3.9212370137714414,Central Europe
Slovakia,barley,2019,Yield,4.744105079917708,Central Europe
Slovakia,barley,2020,Yield,5.191808039125783,Central Europe
Slovakia,barley,2021,Yield,5.057077041208088,Central Europe
Slovakia,barley,2022,Yield,5.099239439200954,Central Europe
Slovakia,barley,2023,Yield,5.308220383735257,Central Europe
Slovakia,barley,2024,Yield,4.781134158845335,Central Europe
Slovakia,oats,2015,Yield,2.708438287153652,Central Europe
Slovakia,oats,2016,Yield,2.42108843537415,Central Europe
Slovakia,oats,2017,Yield,2.357624831309041,Central Europe
Slovakia,oats,2018,Yield,2.310904872389792,Central Europe
Slovakia,oats,2019,Yield,2.638544251447477,Central Europe
Slovakia,oats,2020,Yield,2.694942903752039,Central Europe
Slovakia,oats,2021,Yield,2.241126070991432,Central Europe
Slovakia,oats,2022,Yield,2.3762278978389,Central Europe
Slovakia,oats,2023,Yield,2.10218253968254,Central Europe
Slovakia,oats,2024,Yield,2.6639344262295084,Central Europe
Slovakia,soy,2015,Yield,1.4316347705787411,Central Europe
Slovakia,soy,2016,Yield,2.652136507026097,Central Europe
Slovakia,soy,2017,Yield,2.333485193621868,Central Europe
Slovakia,soy,2018,Yield,2.307505518763797,Central Europe
Slovakia,soy,2019,Yield,2.45672268907563,Central Europe
Slovakia,soy,2020,Yield,2.5298609751321712,Central Europe
Slovakia,soy,2021,Yield,2.5165263486124103,Central Europe
Slovakia,soy,2022,Yield,1.4481620405101274,Central Europe
Slovakia,soy,2023,Yield,2.5880358923230307,Central Europe
Slovakia,soy,2024,Yield,2.53,Central Europe
Slovakia,sunflower,2015,Yield,2.311231932104496,Central Europe
Slovakia,sunflower,2016,Yield,2.94187850578828,Central Europe
Slovakia,sunflower,2017,Yield,2.5053234115626792,Central Europe
Slovakia,sunflower,2018,Yield,2.9305232558139536,Central Europe
Slovakia,sunflower,2019,Yield,2.642018537590113,Central Europe
Slovakia,sunflower,2020,Yield,2.5344537815126054,Central Europe
Slovakia,sunflower,2021,Yield,2.660577971646674,Central Europe
Slovakia,sunflower,2022,Yield,2.3341993709831805,Central Europe
Slovakia,sunflower,2023,Yield,2.777508090614887,Central Europe
Slovakia,sunflower,2024,Yield,2.7,Central Europe
Slovakia,wine,2015,Yield,18.407712751532248,Central Europe
Slovakia,wine,2016,Yield,17.5988180475054,Central Europe
Slovakia,wine,2017,Yield,17.962372065021075,Central Europe
Slovakia,wine,2018,Yield,24.70496269867013,Central Europe
Slovakia,wine,2019,Yield,20.767678083083734,Central Europe
Slovakia,wine,2020,Yield,23.45004320946619,Central Europe
Slovakia,wine,2021,Yield,23.117743477666984,Central Europe
Slovakia,wine,2022,Yield,23.078947368421048,Central Europe
Slovakia,wine,2023,Yield,19.270907910417343,Central Europe
Slovenia,apples,2015,Yield,33.95141700404858,Central Europe
Slovenia,apples,2016,Yield,17.66115702479339,Central Europe
Slovenia,apples,2017,Yield,5.766949152542373,Central Europe
Slovenia,apples,2018,Yield,37.16309012875536,Central Europe
Slovenia,apples,2019,Yield,23.90748898678414,Central Europe
Slovenia,apples,2020,Yield,30.61111111111111,Central Europe
Slovenia,apples,2021,Yield,11.009569377990433,Central Europe
Slovenia,apples,2022,Yield,24.059113300492616,Central Europe
Slovenia,apples,2023,Yield,15.3,Central Europe
Slovenia,barley,2015,Yield,4.6330183988065645,Central Europe
Slovenia,barley,2016,Yield,4.7784150156412935,Central Europe
Slovenia,barley,2017,Yield,4.8075601374570445,Central Europe
Slovenia,barley,2018,Yield,4.195331110052407,Central Europe
Slovenia,barley,2019,Yield,4.847682119205298,Central Europe
Slovenia,barley,2020,Yield,5.5011256190905,Central Europe
Slovenia,barley,2021,Yield,5.44967978042086,Central Europe
Slovenia,barley,2022,Yield,4.987139689578713,Central Europe
Slovenia,barley,2023,Yield,4.603644646924829,Central Europe
Slovenia,barley,2024,Yield,5.1,Central Europe
Slovenia,oats,2015,Yield,3.324503311258278,Central Europe
Slovenia,oats,2016,Yield,3.255639097744361,Central Europe
Slovenia,oats,2017,Yield,3.2,Central Europe
Slovenia,oats,2018,Yield,2.72,Central Europe
Slovenia,oats,2019,Yield,3.3305785123966944,Central Europe
Slovenia,oats,2020,Yield,3.4000000000000004,Central Europe
Slovenia,oats,2021,Yield,3.4333333333333336,Central Europe
Slovenia,oats,2022,Yield,3.128712871287129,Central Europe
Slovenia,oats,2023,Yield,2.885057471264368,Central Europe
Slovenia,oats,2024,Yield,3.103171823419963,Central Europe
Slovenia,soy,2015,Yield,2.7426900584795324,Central Europe
Slovenia,soy,2016,Yield,2.991902834008097,Central Europe
Slovenia,soy,2017,Yield,2.649484536082474,Central Europe
Slovenia,soy,2018,Yield,3.028409090909091,Central Europe
Slovenia,soy,2019,Yield,2.965034965034965,Central Europe
Slovenia,soy,2020,Yield,3.054878048780488,Central Europe
Slovenia,soy,2021,Yield,2.544973544973545,Central Europe
Slovenia,soy,2022,Yield,2.2918454935622314,Central Europe
Slovenia,soy,2023,Yield,2.6266666666666665,Central Europe
Slovenia,soy,2024,Yield,2.611330124270573,Central Europe
Slovenia,sunflower,2015,Yield,2.5217391304347823,Central Europe
Slovenia,sunflower,2016,Yield,2.5,Central Europe
Slovenia,sunflower,2017,Yield,1.7333333333333334,Central Europe
Slovenia,sunflower,2018,Yield,2.724137931034483,Central Europe
Slovenia,sunflower,2019,Yield,2.4242424242424243,Central Europe
Slovenia,sunflower,2020,Yield,2.9142857142857146,Central Europe
Slovenia,sunflower,2021,Yield,2.714285714285714,Central Europe
Slovenia,sunflower,2022,Yield,2.0689655172413794,Central Europe
Slovenia,sunflower,2023,Yield,1.9672131147540983,Central Europe
Slovenia,sunflower,2024,Yield,2.361150052892083,Central Europe
Slovenia,wine,2015,Yield,55.97881166634756,Central Europe
Slovenia,wine,2016,Yield,47.37028966931557,Central Europe
Slovenia,wine,2017,Yield,40.39966651702687,Central Europe
Slovenia,wine,2018,Yield,56.80084366611273,Central Europe
Slovenia,wine,2019,Yield,48.909741935483865,Central Europe
Slovenia,wine,2020,Yield,48.843094721619664,Central Europe
Slovenia,wine,2021,Yield,39.09659625992197,Central Europe
Slovenia,wine,2022,Yield,37.34201709401709,Central Europe
Slovenia,wine,2023,Yield,38.02053745474797,Central Europe
Spain,apples,2015,Yield,19.472981770833336,Southern Europe
Spain,apples,2016,Yield,20.121801101392936,Southern Europe
Spain,apples,2017,Yield,19.21538461538461,Southern Europe
Spain,apples,2018,Yield,18.809221516872704,Southern Europe
Spain,apples,2019,Yield,21.55330634278003,Southern Europe
Spain,apples,2020,Yield,17.70430654459139,Southern Europe
Spain,apples,2021,Yield,20.911035653650256,Southern Europe
Spain,apples,2022,Yield,16.96923076923077,Southern Europe
Spain,apples,2023,Yield,18.57374164026751,Southern Europe
Spain,barley,2015,Yield,2.5799899187730144,Southern Europe
Spain,barley,2016,Yield,3.57996254681648,Southern Europe
Spain,barley,2017,Yield,2.2274776422216487,Southern Europe
Spain,barley,2018,Yield,3.5530967596304284,Southern Europe
Spain,barley,2019,Yield,2.747333405110804,Southern Europe
Spain,barley,2020,Yield,3.985311235922359,Southern Europe
Spain,barley,2021,Yield,3.5249347798421997,Southern Europe
Spain,barley,2022,Yield,2.8012168524472583,Southern Europe
Spain,barley,2023,Yield,1.6139583749824544,Southern Europe
Spain,barley,2024,Yield,3.209602794298449,Southern Europe
Spain,oats,2015,Yield,1.6146403985694495,Southern Europe
Spain,oats,2016,Yield,2.177346278317152,Southern Europe
Spain,oats,2017,Yield,1.5091361383037745,Southern Europe
Spain,oats,2018,Yield,2.6719676549865228,Southern Europe
Spain,oats,2019,Yield,1.7826566393930705,Southern Europe
Spain,oats,2020,Yield,2.6153663788845645,Southern Europe
Spain,oats,2021,Yield,2.277361111111111,Southern Europe
Spain,oats,2022,Yield,1.8163225300575008,Southern Europe
Spain,oats,2023,Yield,1.007202119042928,Southern Europe
